Linux 5.4.0-47-generic (slave3) 	18/09/2020 	_x86_64_	(2 CPU)

02:05:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:06:13     all   28,00    0,00   66,00    0,00    0,00    6,00    0,00    0,00    0,00    0,00
02:06:14     all   30,00    0,00   66,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:06:15     all   34,00    0,00   61,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:06:16     all   27,36    0,00   66,17    0,00    0,00    6,47    0,00    0,00    0,00    0,00
02:06:17     all   26,63    0,00   68,34    0,00    0,00    5,03    0,00    0,00    0,00    0,00
02:06:18     all   26,37    0,00   68,66    0,00    0,00    4,98    0,00    0,00    0,00    0,00
02:06:19     all   26,53    0,00   70,41    0,00    0,00    3,06    0,00    0,00    0,00    0,00
02:06:20     all   28,14    0,00   68,84    0,00    0,00    3,02    0,00    0,00    0,00    0,00
02:06:21     all   28,86    0,00   67,66    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:06:22     all   28,64    0,00   68,84    0,00    0,00    2,51    0,00    0,00    0,00    0,00
02:06:23     all   33,33    0,00   64,68    0,00    0,00    1,99    0,00    0,00    0,00    0,00
02:06:24     all   34,00    0,00   62,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:06:25     all   29,65    0,00   68,34    0,00    0,00    2,01    0,00    0,00    0,00    0,00
02:06:26     all   25,74    0,00   71,29    0,00    0,00    2,97    0,00    0,00    0,00    0,00
02:06:27     all   27,50    0,00   69,00    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:06:28     all   27,64    0,00   69,35    0,00    0,00    3,02    0,00    0,00    0,00    0,00
02:06:29     all   30,81    0,00   65,66    0,00    0,00    3,54    0,00    0,00    0,00    0,00
02:06:30     all   27,36    0,00   69,65    0,00    0,00    2,99    0,00    0,00    0,00    0,00
02:06:31     all   30,30    0,00   66,67    0,00    0,00    3,03    0,00    0,00    0,00    0,00
02:06:32     all   31,00    0,00   65,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:06:33     all   28,86    0,00   67,16    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:06:34     all   33,50    0,00   62,50    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:06:35     all   30,85    0,00   64,68    0,00    0,00    4,48    0,00    0,00    0,00    0,00
02:06:36     all   30,65    0,00   64,82    0,00    0,00    4,52    0,00    0,00    0,00    0,00
02:06:37     all   28,50    0,00   67,50    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:06:38     all   28,06    0,00   67,86    0,00    0,00    4,08    0,00    0,00    0,00    0,00
02:06:39     all   26,37    0,00   67,66    0,00    0,00    5,97    0,00    0,00    0,00    0,00
02:06:40     all   26,87    0,00   69,65    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:06:41     all   28,00    0,00   70,00    0,00    0,00    2,00    0,00    0,00    0,00    0,00
02:06:42     all   27,00    0,00   70,50    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:06:43     all   27,18    0,00   68,72    0,00    0,00    4,10    0,00    0,00    0,00    0,00
02:06:44     all   31,66    0,00   64,32    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:06:45     all   31,00    0,00   64,00    0,00    0,00    5,00    0,00    0,00    0,00    0,00
02:06:46     all   24,88    0,00   70,15    0,00    0,00    4,98    0,00    0,00    0,00    0,00
02:06:47     all   28,50    0,00   66,50    0,00    0,00    5,00    0,00    0,00    0,00    0,00
02:06:48     all   25,50    0,00   71,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:06:49     all   29,65    0,00   65,83    0,00    0,00    4,52    0,00    0,00    0,00    0,00
02:06:50     all   29,00    0,00   66,00    0,00    0,00    5,00    0,00    0,00    0,00    0,00
02:06:51     all   31,66    0,00   63,32    0,00    0,00    5,03    0,00    0,00    0,00    0,00
02:06:52     all   26,87    0,00   69,65    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:06:53     all   32,34    0,00   63,18    0,00    0,00    4,48    0,00    0,00    0,00    0,00
02:06:54     all   32,65    0,00   65,31    0,00    0,00    2,04    0,00    0,00    0,00    0,00
02:06:55     all   25,63    0,00   70,85    0,00    0,00    3,52    0,00    0,00    0,00    0,00
02:06:56     all   26,87    0,00   70,15    0,00    0,00    2,99    0,00    0,00    0,00    0,00
02:06:57     all   29,00    0,00   66,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:06:58     all   24,50    0,00   71,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:06:59     all   24,50    0,00   72,00    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:07:00     all   26,50    0,00   71,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:07:01     all   23,59    0,00   73,33    0,00    0,00    3,08    0,00    0,00    0,00    0,00
02:07:02     all   23,50    0,00   72,50    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:07:03     all   25,13    0,00   70,85    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:07:04     all   26,37    0,00   71,14    0,00    0,00    2,49    0,00    0,00    0,00    0,00
02:07:05     all   27,50    0,00   70,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:07:06     all   27,86    0,00   69,65    0,00    0,00    2,49    0,00    0,00    0,00    0,00
02:07:07     all   29,15    0,00   68,34    0,00    0,00    2,51    0,00    0,00    0,00    0,00
02:07:08     all   26,53    0,00   70,92    0,00    0,00    2,55    0,00    0,00    0,00    0,00
02:07:09     all   25,87    0,00   70,15    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:07:10     all   29,50    0,00   67,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:07:11     all   30,00    0,00   67,50    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:07:12     all   31,00    0,00   65,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:07:13     all   30,00    0,00   63,50    0,00    0,00    6,50    0,00    0,00    0,00    0,00
02:07:14     all   28,50    0,00   67,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:07:15     all   30,15    0,00   64,82    0,00    0,00    5,03    0,00    0,00    0,00    0,00
02:07:16     all   28,36    0,00   69,15    0,00    0,00    2,49    0,00    0,00    0,00    0,00
02:07:17     all   24,88    0,00   71,64    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:07:18     all   24,50    0,00   70,00    0,00    0,00    5,50    0,00    0,00    0,00    0,00
02:07:19     all   32,16    0,00   63,82    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:07:20     all   29,29    0,00   66,16    0,00    0,00    4,55    0,00    0,00    0,00    0,00
02:07:21     all   29,50    0,00   64,00    0,00    0,00    6,50    0,00    0,00    0,00    0,00
02:07:22     all   34,67    0,00   61,31    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:07:23     all   28,36    0,00   69,15    0,00    0,00    2,49    0,00    0,00    0,00    0,00
02:07:24     all   38,50    0,00   57,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:07:25     all   27,50    0,00   66,50    0,00    0,00    6,00    0,00    0,00    0,00    0,00
02:07:26     all   25,50    0,00   70,50    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:07:27     all   28,00    0,00   68,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:07:28     all   26,87    0,00   67,66    0,00    0,00    5,47    0,00    0,00    0,00    0,00
02:07:29     all   31,12    0,00   63,27    0,00    0,00    5,61    0,00    0,00    0,00    0,00
02:07:30     all   28,64    0,00   67,34    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:07:31     all   28,50    0,00   68,00    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:07:32     all   27,36    0,00   67,66    0,00    0,00    4,98    0,00    0,00    0,00    0,00
02:07:33     all   31,16    0,00   65,33    0,00    0,00    3,52    0,00    0,00    0,00    0,00
02:07:34     all   31,84    0,00   65,67    0,00    0,00    2,49    0,00    0,00    0,00    0,00
02:07:35     all   32,50    0,00   63,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:07:36     all   30,00    0,00   64,50    0,00    0,00    5,50    0,00    0,00    0,00    0,00
02:07:37     all   36,50    0,00   59,50    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:07:38     all   33,85    0,00   63,08    0,00    0,00    3,08    0,00    0,00    0,00    0,00
02:07:39     all   27,86    0,00   69,15    0,00    0,00    2,99    0,00    0,00    0,00    0,00
02:07:40     all   32,66    0,00   63,82    0,00    0,00    3,52    0,00    0,00    0,00    0,00
02:07:41     all   32,34    0,00   62,19    0,00    0,00    5,47    0,00    0,00    0,00    0,00
02:07:42     all   32,84    0,00   62,69    0,00    0,00    4,48    0,00    0,00    0,00    0,00
02:07:43     all   31,31    0,00   64,14    0,00    0,00    4,55    0,00    0,00    0,00    0,00
02:07:44     all   28,00    0,00   69,00    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:07:45     all   28,00    0,00   69,50    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:07:46     all   32,50    0,00   65,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:07:47     all   27,50    0,00   69,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:07:48     all   27,00    0,00   71,00    0,00    0,00    2,00    0,00    0,00    0,00    0,00
02:07:49     all   29,85    0,00   64,68    0,00    0,00    5,47    0,00    0,00    0,00    0,00
02:07:50     all   28,00    0,00   68,50    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:07:51     all   35,50    0,00   62,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:07:52     all   36,50    0,00   60,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:07:53     all   41,50    0,00   56,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:07:54     all   35,00    0,00   62,50    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:07:55     all   26,15    0,00   68,21    0,00    0,00    5,64    0,00    0,00    0,00    0,00
02:07:56     all   31,84    0,00   64,18    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:07:57     all   28,50    0,00   68,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:07:58     all   25,50    0,00   68,50    0,00    0,00    6,00    0,00    0,00    0,00    0,00
02:07:59     all   28,00    0,00   68,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:08:00     all   28,00    0,00   68,50    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:08:01     all   33,50    0,00   62,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:08:02     all   32,84    0,00   63,18    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:08:03     all   29,59    0,00   68,37    0,00    0,00    2,04    0,00    0,00    0,00    0,00
02:08:04     all   31,50    0,00   65,00    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:08:05     all   31,16    0,00   65,33    0,00    0,00    3,52    0,00    0,00    0,00    0,00
02:08:06     all   34,00    0,00   64,50    0,00    0,00    1,50    0,00    0,00    0,00    0,00
02:08:07     all   31,34    0,00   64,18    0,00    0,00    4,48    0,00    0,00    0,00    0,00
02:08:08     all   32,50    0,00   65,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:08:09     all   31,79    0,00   63,59    0,00    0,00    4,62    0,00    0,00    0,00    0,00
02:08:10     all   32,00    0,00   63,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:08:11     all   22,00    0,00   74,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:08:12     all   26,00    0,00   71,50    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:08:13     all   28,00    0,00   69,00    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:08:14     all   29,50    0,00   68,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:08:15     all   25,37    0,00   72,14    0,00    0,00    2,49    0,00    0,00    0,00    0,00
02:08:16     all   22,61    0,00   75,88    0,00    0,00    1,51    0,00    0,00    0,00    0,00
02:08:17     all   29,50    0,00   68,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:08:18     all   26,00    0,00   71,00    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:08:19     all   24,49    0,00   72,45    0,00    0,00    3,06    0,00    0,00    0,00    0,00
02:08:20     all   28,64    0,00   68,84    0,00    0,00    2,51    0,00    0,00    0,00    0,00
02:08:21     all   25,00    0,00   73,00    0,00    0,00    2,00    0,00    0,00    0,00    0,00
02:08:22     all   23,38    0,00   73,13    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:08:23     all   27,14    0,00   68,84    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:08:24     all   24,38    0,00   71,64    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:08:25     all   28,50    0,00   68,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:08:26     all   28,00    0,00   68,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:08:27     all   26,00    0,00   71,00    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:08:28     all   29,00    0,00   68,00    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:08:29     all   32,65    0,00   65,31    0,00    0,00    2,04    0,00    0,00    0,00    0,00
02:08:30     all   29,35    0,00   66,67    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:08:31     all   32,16    0,00   65,83    0,00    0,00    2,01    0,00    0,00    0,00    0,00
02:08:32     all   29,85    0,00   65,17    0,00    0,00    4,98    0,00    0,00    0,00    0,00
02:08:33     all   32,50    0,00   64,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:08:34     all   27,14    0,00   69,85    0,00    0,00    3,02    0,00    0,00    0,00    0,00
02:08:35     all   25,25    0,00   70,79    0,00    0,00    3,96    0,00    0,00    0,00    0,00
02:08:36     all   29,50    0,00   67,00    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:08:37     all   29,15    0,00   67,34    0,00    0,00    3,52    0,00    0,00    0,00    0,00
02:08:38     all   25,64    0,00   68,21    0,00    0,00    6,15    0,00    0,00    0,00    0,00
02:08:39     all   30,35    0,00   65,67    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:08:40     all   30,50    0,00   66,00    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:08:41     all   30,50    0,00   65,50    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:08:42     all   28,00    0,00   67,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:08:43     all   32,14    0,00   60,71    0,00    0,00    7,14    0,00    0,00    0,00    0,00
02:08:44     all   30,65    0,00   62,31    0,00    0,00    7,04    0,00    0,00    0,00    0,00
02:08:45     all   29,35    0,00   64,18    0,00    0,00    6,47    0,00    0,00    0,00    0,00
02:08:46     all   30,00    0,00   64,00    0,00    0,00    6,00    0,00    0,00    0,00    0,00
02:08:47     all   26,50    0,00   69,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:08:48     all   31,50    0,00   64,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:08:49     all   29,35    0,00   67,16    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:08:50     all   29,00    0,00   68,00    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:08:51     all   27,60    0,00   68,23    0,00    0,00    4,17    0,00    0,00    0,00    0,00
02:08:52     all   24,88    0,00   71,64    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:08:53     all   26,00    0,00   69,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:08:54     all   31,50    0,00   66,00    0,00    0,00    2,50    0,00    0,00    0,00    0,00
02:08:55     all   31,50    0,00   64,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:08:56     all   29,15    0,00   67,34    0,00    0,00    3,52    0,00    0,00    0,00    0,00
02:08:57     all   30,50    0,00   66,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:08:58     all   24,88    0,00   71,64    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:08:59     all   26,00    0,00   71,00    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:09:00     all   24,00    0,00   72,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:09:01     all   25,26    0,00   70,62    0,00    0,00    4,12    0,00    0,00    0,00    0,00
02:09:02     all   30,00    0,00   65,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:09:03     all   29,00    0,00   64,50    0,00    0,00    6,50    0,00    0,00    0,00    0,00
02:09:04     all   29,00    0,00   66,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:09:05     all   28,14    0,00   67,84    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:09:06     all   35,82    0,00   62,19    0,00    0,00    1,99    0,00    0,00    0,00    0,00
02:09:07     all   32,16    0,00   64,32    0,00    0,00    3,52    0,00    0,00    0,00    0,00
02:09:08     all   29,00    0,00   65,50    0,00    0,00    5,50    0,00    0,00    0,00    0,00
02:09:09     all   27,78    0,00   67,17    0,00    0,00    5,05    0,00    0,00    0,00    0,00
02:09:10     all   30,50    0,00   65,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:09:11     all   31,00    0,00   65,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:09:12     all   26,63    0,00   67,84    0,00    0,00    5,53    0,00    0,00    0,00    0,00
02:09:13     all   34,33    0,00   62,19    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:09:14     all   36,00    0,00   60,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:09:15     all   33,00    0,00   63,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:09:16     all   28,35    0,00   68,56    0,00    0,00    3,09    0,00    0,00    0,00    0,00
02:09:17     all   28,50    0,00   67,50    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:09:18     all   24,12    0,00   72,86    0,00    0,00    3,02    0,00    0,00    0,00    0,00
02:09:19     all   25,87    0,00   72,14    0,00    0,00    1,99    0,00    0,00    0,00    0,00
02:09:20     all   25,50    0,00   71,00    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:09:21     all   26,00    0,00   70,50    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:09:22     all   25,50    0,00   71,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:09:23     all   30,15    0,00   65,83    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:09:24     all   25,87    0,00   70,65    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:09:25     all   30,15    0,00   66,83    0,00    0,00    3,02    0,00    0,00    0,00    0,00
02:09:26     all   29,95    0,00   65,99    0,00    0,00    4,06    0,00    0,00    0,00    0,00
02:09:27     all   28,64    0,00   68,34    0,00    0,00    3,02    0,00    0,00    0,00    0,00
02:09:28     all   26,00    0,00   70,50    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:09:29     all   27,00    0,00   69,50    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:09:30     all   26,87    0,00   69,15    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:09:31     all   32,00    0,00   64,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:09:32     all   27,14    0,00   67,34    0,00    0,00    5,53    0,00    0,00    0,00    0,00
02:09:33     all   27,86    0,00   68,16    0,00    0,00    3,98    0,00    0,00    0,00    0,00
02:09:34     all   25,63    0,00   71,86    0,00    0,00    2,51    0,00    0,00    0,00    0,00
02:09:35     all   31,50    0,00   65,50    0,00    0,00    3,00    0,00    0,00    0,00    0,00
02:09:36     all   24,00    0,00   71,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:09:37     all   25,39    0,00   69,43    0,00    0,00    5,18    0,00    0,00    0,00    0,00
02:09:38     all   23,00    0,00   73,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:09:39     all   29,80    0,00   66,16    0,00    0,00    4,04    0,00    0,00    0,00    0,00
02:09:40     all   26,00    0,00   70,50    0,00    0,00    3,50    0,00    0,00    0,00    0,00
02:09:41     all   37,62    0,00   57,92    0,00    0,00    4,46    0,00    0,00    0,00    0,00
02:09:42     all   32,16    0,00   61,81    0,00    0,00    6,03    0,00    0,00    0,00    0,00
02:09:43     all   31,77    0,00   64,06    0,00    0,00    4,17    0,00    0,00    0,00    0,00
02:09:44     all   32,34    0,00   64,18    0,00    0,00    3,48    0,00    0,00    0,00    0,00
02:09:45     all   28,14    0,00   68,84    0,00    0,00    3,02    0,00    0,00    0,00    0,00
02:09:46     all   29,85    0,00   65,67    0,00    0,00    4,48    0,00    0,00    0,00    0,00
02:09:47     all   31,50    0,00   64,50    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:09:48     all   31,50    0,00   63,50    0,00    0,00    5,00    0,00    0,00    0,00    0,00
02:09:49     all   29,15    0,00   66,33    0,00    0,00    4,52    0,00    0,00    0,00    0,00
02:09:50     all   27,36    0,00   70,15    0,00    0,00    2,49    0,00    0,00    0,00    0,00
02:09:51     all   26,50    0,00   68,50    0,00    0,00    5,00    0,00    0,00    0,00    0,00
02:09:52     all   31,05    0,00   64,21    0,00    0,00    4,74    0,00    0,00    0,00    0,00
02:09:53     all   30,00    0,00   68,00    0,00    0,00    2,00    0,00    0,00    0,00    0,00
02:09:54     all   28,14    0,00   68,34    0,00    0,00    3,52    0,00    0,00    0,00    0,00
02:09:55     all   25,74    0,00   71,29    0,00    0,00    2,97    0,00    0,00    0,00    0,00
02:09:56     all   28,14    0,00   67,84    0,00    0,00    4,02    0,00    0,00    0,00    0,00
02:09:57     all   30,00    0,00   65,00    0,00    0,00    5,00    0,00    0,00    0,00    0,00
02:09:58     all   32,50    0,00   63,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:09:59     all   32,34    0,00   60,20    0,00    0,00    7,46    0,00    0,00    0,00    0,00
02:10:00     all   34,00    0,00   62,00    0,00    0,00    4,00    0,00    0,00    0,00    0,00
02:10:01     all   31,66    0,00   65,33    0,00    0,00    3,02    0,00    0,00    0,00    0,00
02:10:02     all   26,00    0,00   69,50    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:10:03     all   25,50    0,00   70,00    0,00    0,00    4,50    0,00    0,00    0,00    0,00
02:10:04     all   23,74    0,00   71,21    0,00    0,00    5,05    0,00    0,00    0,00    0,00
