Linux 5.4.0-47-generic (slave1) 	18/09/2020 	_x86_64_	(2 CPU)

02:05:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:05:44     all    6,32    0,00    7,37    2,11    0,00   11,58    0,00    0,00    0,00   72,63
02:05:45     all    3,14    0,00    7,33    0,00    0,00   12,04    0,00    0,00    0,00   77,49
02:05:46     all    4,08    0,00    5,10    0,00    0,00   12,24    0,00    0,00    0,00   78,57
02:05:47     all    4,19    0,00    5,24    0,00    0,00    9,42    0,00    0,00    0,00   81,15
02:05:48     all    4,64    0,00    4,64    0,00    0,00   10,82    0,00    0,00    0,00   79,90
02:05:49     all    4,02    0,00    5,03    0,50    0,00   15,58    0,00    0,00    0,00   74,87
02:05:50     all    5,03    0,00    7,54    0,00    0,00   16,08    0,00    0,00    0,00   71,36
02:05:51     all    5,82    0,00    5,29    0,00    0,00   11,64    0,00    0,00    0,00   77,25
02:05:52     all    5,94    0,00    8,42    0,00    0,00   11,88    0,00    0,00    0,00   73,76
02:05:53     all    5,13    0,00    5,64    0,00    0,00   11,79    0,00    0,00    0,00   77,44
02:05:54     all    5,70    0,00    8,29    1,04    0,00   11,92    0,00    0,00    0,00   73,06
02:05:55     all    6,28    0,00    8,38    0,00    0,00   15,71    0,00    0,00    0,00   69,63
02:05:56     all    6,81    0,00    6,81    0,52    0,00   16,23    0,00    0,00    0,00   69,63
02:05:57     all    2,67    0,00    8,02    0,00    0,00   14,97    0,00    0,00    0,00   74,33
02:05:58     all    3,80    0,00    3,80    0,00    0,00   11,41    0,00    0,00    0,00   80,98
02:05:59     all    5,56    0,00    6,06    1,01    0,00   12,63    0,00    0,00    0,00   74,75
02:06:00     all    3,30    0,00    4,40    0,00    0,00   11,54    0,00    0,00    0,00   80,77
02:06:01     all    4,84    0,00    5,38    0,00    0,00   15,59    0,00    0,00    0,00   74,19
02:06:02     all    6,74    0,00    7,77    0,00    0,00   17,62    0,00    0,00    0,00   67,88
02:06:03     all    5,29    0,00    7,41    0,00    0,00   16,93    0,00    0,00    0,00   70,37
02:06:04     all    6,77    0,00    5,73    3,12    0,00   13,54    0,00    0,00    0,00   70,83
02:06:05     all    3,57    0,00    5,61    0,00    0,00   13,78    0,00    0,00    0,00   77,04
02:06:06     all    6,03    0,00    6,53    0,00    0,00   14,07    0,00    0,00    0,00   73,37
02:06:07     all    4,52    0,00    7,54    0,00    0,00   17,59    0,00    0,00    0,00   70,35
02:06:08     all    3,14    0,00    8,38    0,00    0,00    9,95    0,00    0,00    0,00   78,53
02:06:09     all    2,16    0,00    4,32    0,00    0,00   12,43    0,00    0,00    0,00   81,08
02:06:10     all    5,26    0,00    8,95    0,00    0,00   12,11    0,00    0,00    0,00   73,68
02:06:11     all    5,32    0,00    6,91    0,00    0,00   14,89    0,00    0,00    0,00   72,87
02:06:12     all    6,22    0,00    6,22    0,00    0,00   16,58    0,00    0,00    0,00   70,98
02:06:13     all    4,69    0,00    5,73    0,00    0,00   12,50    0,00    0,00    0,00   77,08
02:06:14     all    6,60    0,00    7,11    4,57    0,00   11,68    0,00    0,00    0,00   70,05
02:06:15     all    7,28    0,00    9,71    0,49    0,00   23,30    0,00    0,00    0,00   59,22
02:06:16     all    7,25    0,00    6,22    0,00    0,00   20,21    0,00    0,00    0,00   66,32
02:06:17     all   10,50    0,00   10,50    0,00    0,00   17,50    0,00    0,00    0,00   61,50
02:06:18     all    4,26    0,00    5,85    0,00    0,00   15,96    0,00    0,00    0,00   73,94
02:06:19     all    4,06    0,00    6,09    1,02    0,00   15,74    0,00    0,00    0,00   73,10
02:06:20     all    5,35    0,00    4,28    0,00    0,00   11,76    0,00    0,00    0,00   78,61
02:06:21     all    5,76    0,00    5,76    0,00    0,00   10,47    0,00    0,00    0,00   78,01
02:06:22     all    4,00    0,00    5,00    0,50    0,00   13,00    0,00    0,00    0,00   77,50
02:06:23     all    4,64    0,00    3,61    0,00    0,00   11,86    0,00    0,00    0,00   79,90
02:06:24     all    2,56    0,00    4,62    2,05    0,00   12,31    0,00    0,00    0,00   78,46
02:06:25     all    3,59    0,00    5,13    0,00    0,00    9,74    0,00    0,00    0,00   81,54
02:06:26     all    4,12    0,00    4,64    0,00    0,00    8,76    0,00    0,00    0,00   82,47
02:06:27     all    3,57    0,00    6,63    0,51    0,00   10,71    0,00    0,00    0,00   78,57
02:06:28     all    2,62    0,00    4,19    0,00    0,00    9,42    0,00    0,00    0,00   83,77
02:06:29     all    4,12    0,00    5,67    0,52    0,00   13,40    0,00    0,00    0,00   76,29
02:06:30     all    5,08    0,00    5,58    0,00    0,00   16,75    0,00    0,00    0,00   72,59
02:06:31     all    5,05    0,00    9,60    0,00    0,00   13,64    0,00    0,00    0,00   71,72
02:06:32     all    3,14    0,00    5,76    0,00    0,00   14,14    0,00    0,00    0,00   76,96
02:06:33     all    6,12    0,00    7,65    0,51    0,00    9,69    0,00    0,00    0,00   76,02
02:06:34     all    6,09    0,00    5,08    0,51    0,00   15,74    0,00    0,00    0,00   72,59
02:06:35     all    4,66    0,00    6,22    0,00    0,00   11,92    0,00    0,00    0,00   77,20
02:06:36     all    6,40    0,00    8,37    0,00    0,00   14,29    0,00    0,00    0,00   70,94
02:06:37     all    5,24    0,00    5,76    0,00    0,00   11,52    0,00    0,00    0,00   77,49
02:06:38     all    4,64    0,00    5,67    0,00    0,00   14,95    0,00    0,00    0,00   74,74
02:06:39     all    3,59    0,00    5,13    1,03    0,00   11,79    0,00    0,00    0,00   78,46
02:06:40     all    6,15    0,00    6,15    0,00    0,00   10,77    0,00    0,00    0,00   76,92
02:06:41     all    4,71    0,00    6,28    0,00    0,00    7,85    0,00    0,00    0,00   81,15
02:06:42     all    5,64    0,00    6,67    0,00    0,00    8,72    0,00    0,00    0,00   78,97
02:06:43     all    6,25    0,00    6,77    0,00    0,00   17,71    0,00    0,00    0,00   69,27
02:06:44     all    6,77    0,00    7,29    1,04    0,00   17,19    0,00    0,00    0,00   67,71
02:06:45     all    5,10    0,00    8,67    3,06    0,00   19,90    0,00    0,00    0,00   63,27
02:06:46     all    6,25    0,00   11,54    0,00    0,00   20,19    0,00    0,00    0,00   62,02
02:06:47     all    6,63    0,00    7,65    0,00    0,00   13,27    0,00    0,00    0,00   72,45
02:06:48     all    3,59    0,00    7,18    0,00    0,00   12,82    0,00    0,00    0,00   76,41
02:06:49     all    5,85    0,00    8,29    0,49    0,00   16,10    0,00    0,00    0,00   69,27
02:06:50     all    5,32    0,00    5,85    0,00    0,00   14,89    0,00    0,00    0,00   73,94
02:06:51     all    5,00    0,00    6,00    0,00    0,00   12,50    0,00    0,00    0,00   76,50
02:06:52     all    4,62    0,00    5,13    0,00    0,00    9,74    0,00    0,00    0,00   80,51
02:06:53     all    2,97    0,00    5,94    0,00    0,00   10,89    0,00    0,00    0,00   80,20
02:06:54     all    4,10    0,00    3,59    0,00    0,00   10,26    0,00    0,00    0,00   82,05
02:06:55     all    3,70    0,00    4,76    0,00    0,00   10,58    0,00    0,00    0,00   80,95
02:06:56     all    4,83    0,00    8,21    0,00    0,00   15,94    0,00    0,00    0,00   71,01
02:06:57     all    4,64    0,00    6,70    0,00    0,00   14,95    0,00    0,00    0,00   73,71
02:06:58     all    2,60    0,00    4,17    0,00    0,00   12,50    0,00    0,00    0,00   80,73
02:06:59     all    3,61    0,00    3,61    1,03    0,00   10,82    0,00    0,00    0,00   80,93
02:07:00     all    5,10    0,00    5,61    0,00    0,00    8,67    0,00    0,00    0,00   80,61
02:07:01     all    4,32    0,00    3,24    1,08    0,00    9,73    0,00    0,00    0,00   81,62
02:07:02     all    5,13    0,00    6,15    0,00    0,00   11,28    0,00    0,00    0,00   77,44
02:07:03     all    5,05    0,00    4,55    0,00    0,00   11,11    0,00    0,00    0,00   79,29
02:07:04     all    5,08    0,00    4,57    0,51    0,00   10,15    0,00    0,00    0,00   79,70
02:07:05     all    3,98    0,00    4,98    0,00    0,00   11,44    0,00    0,00    0,00   79,60
02:07:06     all    4,06    0,00    6,09    0,00    0,00    7,61    0,00    0,00    0,00   82,23
02:07:07     all    5,56    0,00    6,06    0,00    0,00    9,09    0,00    0,00    0,00   79,29
02:07:08     all    4,12    0,00    3,09    0,00    0,00   10,31    0,00    0,00    0,00   82,47
02:07:09     all    2,54    0,00    3,55    0,51    0,00   10,15    0,00    0,00    0,00   83,25
02:07:10     all    2,58    0,00    5,15    0,00    0,00    8,25    0,00    0,00    0,00   84,02
02:07:11     all    3,11    0,00    5,18    0,00    0,00   11,40    0,00    0,00    0,00   80,31
02:07:12     all    4,79    0,00    7,98    0,00    0,00   16,49    0,00    0,00    0,00   70,74
02:07:13     all    6,63    0,00    9,18    0,00    0,00   16,84    0,00    0,00    0,00   67,35
02:07:14     all    6,67    0,00   10,26    1,03    0,00   16,41    0,00    0,00    0,00   65,64
02:07:15     all    4,12    0,00    6,19    0,00    0,00   12,89    0,00    0,00    0,00   76,80
02:07:16     all    4,62    0,00    6,15    1,03    0,00   13,85    0,00    0,00    0,00   74,36
02:07:17     all    5,00    0,00    7,00    0,00    0,00   14,00    0,00    0,00    0,00   74,00
02:07:18     all    6,03    0,00    6,03    0,50    0,00   15,08    0,00    0,00    0,00   72,36
02:07:19     all    2,53    0,00    7,07    0,00    0,00   18,18    0,00    0,00    0,00   72,22
02:07:20     all    4,10    0,00    9,23    0,00    0,00   20,00    0,00    0,00    0,00   66,67
02:07:21     all    5,67    0,00   11,34    0,00    0,00   16,49    0,00    0,00    0,00   66,49
02:07:22     all    5,97    0,00    6,47    0,00    0,00   14,93    0,00    0,00    0,00   72,64
02:07:23     all    5,91    0,00    8,37    0,49    0,00   16,75    0,00    0,00    0,00   68,47
02:07:24     all    8,84    0,00   10,70    0,47    0,00   21,40    0,00    0,00    0,00   58,60
02:07:25     all    6,86    0,00    8,33    0,00    0,00   17,65    0,00    0,00    0,00   67,16
02:07:26     all    3,59    0,00    8,21    0,00    0,00   14,87    0,00    0,00    0,00   73,33
02:07:27     all    5,05    0,00   10,61    0,51    0,00   19,19    0,00    0,00    0,00   64,65
02:07:28     all    5,00    0,00    9,00    0,00    0,00   14,00    0,00    0,00    0,00   72,00
02:07:29     all    6,47    0,00    8,46    0,50    0,00   15,92    0,00    0,00    0,00   68,66
02:07:30     all    5,73    0,00    7,29    0,00    0,00   16,67    0,00    0,00    0,00   70,31
02:07:31     all    7,69    0,00    6,15    0,00    0,00   20,51    0,00    0,00    0,00   65,64
02:07:32     all    8,04    0,00    7,04    0,00    0,00   15,08    0,00    0,00    0,00   69,85
02:07:33     all    5,47    0,00    7,46    0,00    0,00   12,44    0,00    0,00    0,00   74,63
02:07:34     all    6,12    0,00    8,16    0,51    0,00   14,80    0,00    0,00    0,00   70,41
02:07:35     all    5,70    0,00    9,84    0,00    0,00   15,54    0,00    0,00    0,00   68,91
02:07:36     all    5,88    0,00    7,49    0,00    0,00   12,83    0,00    0,00    0,00   73,80
02:07:37     all    6,15    0,00    8,21    0,00    0,00   11,28    0,00    0,00    0,00   74,36
02:07:38     all    5,61    0,00    4,59    0,00    0,00   12,76    0,00    0,00    0,00   77,04
02:07:39     all    3,63    0,00    5,70    2,07    0,00    8,29    0,00    0,00    0,00   80,31
02:07:40     all    4,17    0,00    7,29    0,00    0,00    7,81    0,00    0,00    0,00   80,73
02:07:41     all    3,65    0,00    5,21    0,00    0,00   11,46    0,00    0,00    0,00   79,69
02:07:42     all    4,00    0,00    5,00    0,00    0,00   13,00    0,00    0,00    0,00   78,00
02:07:43     all    2,63    0,00    5,26    0,00    0,00   11,58    0,00    0,00    0,00   80,53
02:07:44     all    5,53    0,00    5,03    0,50    0,00   10,05    0,00    0,00    0,00   78,89
02:07:45     all    4,69    0,00    4,17    0,00    0,00   10,94    0,00    0,00    0,00   80,21
02:07:46     all    4,06    0,00    5,08    3,05    0,00   13,20    0,00    0,00    0,00   74,62
02:07:47     all    6,09    0,00    9,14    0,00    0,00   12,69    0,00    0,00    0,00   72,08
02:07:48     all   20,81    0,00    7,11    0,00    0,00   12,18    0,00    0,00    0,00   59,90
02:07:49     all   10,71    0,00    8,67    8,16    0,00   14,29    0,00    0,00    0,00   58,16
02:07:50     all    6,63    0,00    6,63    0,00    0,00   10,20    0,00    0,00    0,00   76,53
02:07:51     all    3,57    0,00    7,14    1,02    0,00   10,20    0,00    0,00    0,00   78,06
02:07:52     all    3,03    0,00    6,57    1,52    0,00   13,64    0,00    0,00    0,00   75,25
02:07:53     all    7,32    0,00    7,32    0,00    0,00   13,17    0,00    0,00    0,00   72,20
02:07:54     all    5,58    0,00    8,12    1,52    0,00   15,23    0,00    0,00    0,00   69,54
02:07:55     all    5,15    0,00    8,25    0,00    0,00   16,49    0,00    0,00    0,00   70,10
02:07:56     all    5,10    0,00    8,16    0,00    0,00   12,76    0,00    0,00    0,00   73,98
02:07:57     all    4,55    0,00    8,59    0,00    0,00   17,68    0,00    0,00    0,00   69,19
02:07:58     all    6,67    0,00    7,69    0,00    0,00   15,38    0,00    0,00    0,00   70,26
02:07:59     all    5,94    0,00    9,41    0,00    0,00   15,84    0,00    0,00    0,00   68,81
02:08:00     all    6,57    0,00    9,09    0,00    0,00   15,66    0,00    0,00    0,00   68,69
02:08:01     all    5,26    0,00    5,79    1,58    0,00   16,84    0,00    0,00    0,00   70,53
02:08:02     all    5,67    0,00    6,19    0,52    0,00   11,86    0,00    0,00    0,00   75,77
02:08:03     all    5,32    0,00    4,26    0,00    0,00    9,57    0,00    0,00    0,00   80,85
02:08:04     all    5,97    0,00    6,97    1,00    0,00   17,91    0,00    0,00    0,00   68,16
02:08:05     all    3,52    0,00    7,54    0,00    0,00   13,07    0,00    0,00    0,00   75,88
02:08:06     all    4,66    0,00    6,74    0,00    0,00   11,92    0,00    0,00    0,00   76,68
02:08:07     all    4,15    0,00    4,66    0,00    0,00   13,99    0,00    0,00    0,00   77,20
02:08:08     all    6,12    0,00    4,59    0,00    0,00   10,71    0,00    0,00    0,00   78,57
02:08:09     all    4,02    0,00    6,03    1,51    0,00   11,06    0,00    0,00    0,00   77,39
02:08:10     all    4,32    0,00    2,16    0,00    0,00   10,27    0,00    0,00    0,00   83,24
02:08:11     all    4,12    0,00    6,70    3,09    0,00   12,37    0,00    0,00    0,00   73,71
02:08:12     all    6,15    0,00    6,15    0,00    0,00   11,79    0,00    0,00    0,00   75,90
02:08:13     all    6,25    0,00    4,69    0,00    0,00   11,46    0,00    0,00    0,00   77,60
02:08:14     all    4,52    0,00    3,52    0,50    0,00   13,57    0,00    0,00    0,00   77,89
02:08:15     all    3,47    0,00    5,94    0,00    0,00   12,87    0,00    0,00    0,00   77,72
02:08:16     all    4,62    0,00    5,64    0,00    0,00   10,26    0,00    0,00    0,00   79,49
02:08:17     all    5,05    0,00    5,05    3,03    0,00   13,13    0,00    0,00    0,00   73,74
02:08:18     all    4,21    0,00    5,26    0,00    0,00   10,53    0,00    0,00    0,00   80,00
02:08:19     all    3,55    0,00    5,08    0,00    0,00   11,68    0,00    0,00    0,00   79,70
02:08:20     all    6,22    0,00    4,15    0,00    0,00   10,88    0,00    0,00    0,00   78,76
02:08:21     all    5,05    0,00    3,54    0,00    0,00   13,13    0,00    0,00    0,00   78,28
02:08:22     all    4,10    0,00    6,67    0,00    0,00   10,26    0,00    0,00    0,00   78,97
02:08:23     all    3,50    0,00    4,50    0,00    0,00   14,50    0,00    0,00    0,00   77,50
02:08:24     all    4,50    0,00    6,50    1,00    0,00   13,00    0,00    0,00    0,00   75,00
02:08:25     all    5,03    0,00    4,02    0,00    0,00   14,07    0,00    0,00    0,00   76,88
02:08:26     all    5,00    0,00    6,00    0,00    0,00   14,00    0,00    0,00    0,00   75,00
02:08:27     all    5,47    0,00    6,47    0,00    0,00   12,94    0,00    0,00    0,00   75,12
02:08:28     all    5,03    0,00    7,54    0,00    0,00   12,56    0,00    0,00    0,00   74,87
02:08:29     all    3,65    0,00    3,12    0,00    0,00   11,46    0,00    0,00    0,00   81,77
02:08:30     all    6,22    0,00    6,22    0,00    0,00    9,33    0,00    0,00    0,00   78,24
02:08:31     all    3,09    0,00    7,73    0,00    0,00   11,34    0,00    0,00    0,00   77,84
02:08:32     all    5,64    0,00    7,18    0,51    0,00   10,77    0,00    0,00    0,00   75,90
02:08:33     all    3,59    0,00    5,64    0,00    0,00   15,90    0,00    0,00    0,00   74,87
02:08:34     all    3,55    0,00    7,61    1,52    0,00   14,21    0,00    0,00    0,00   73,10
02:08:35     all    4,12    0,00    6,19    0,00    0,00   11,34    0,00    0,00    0,00   78,35
02:08:36     all    4,59    0,00    6,63    0,00    0,00   12,24    0,00    0,00    0,00   76,53
02:08:37     all    5,45    0,00    8,91    0,00    0,00   14,85    0,00    0,00    0,00   70,79
02:08:38     all    6,06    0,00    8,08    0,00    0,00   17,17    0,00    0,00    0,00   68,69
02:08:39     all    3,11    0,00    8,81    1,04    0,00   12,95    0,00    0,00    0,00   74,09
02:08:40     all    6,84    0,00    5,26    0,00    0,00   11,05    0,00    0,00    0,00   76,84
02:08:41     all    5,26    0,00    4,74    0,00    0,00   13,68    0,00    0,00    0,00   76,32
02:08:42     all    4,74    0,00    6,84    0,00    0,00   13,68    0,00    0,00    0,00   74,74
02:08:43     all    4,06    0,00    8,12    0,00    0,00   13,71    0,00    0,00    0,00   74,11
02:08:44     all    6,63    0,00    4,59    2,55    0,00   16,33    0,00    0,00    0,00   69,90
02:08:45     all    5,70    0,00    4,66    0,00    0,00   15,03    0,00    0,00    0,00   74,61
02:08:46     all    5,56    0,00    6,57    0,00    0,00   13,64    0,00    0,00    0,00   74,24
02:08:47     all    7,73    0,00    6,70    0,00    0,00   12,37    0,00    0,00    0,00   73,20
02:08:48     all    3,92    0,00    6,37    3,92    0,00   17,16    0,00    0,00    0,00   68,63
02:08:49     all    5,56    0,00    7,07    0,51    0,00   10,10    0,00    0,00    0,00   76,77
02:08:50     all    3,63    0,00    5,18    0,00    0,00   11,40    0,00    0,00    0,00   79,79
02:08:51     all    4,69    0,00    7,29    0,00    0,00    9,90    0,00    0,00    0,00   78,12
02:08:52     all    5,76    0,00    5,24    0,00    0,00   14,14    0,00    0,00    0,00   74,87
02:08:53     all    5,53    0,00    8,04    0,00    0,00   12,56    0,00    0,00    0,00   73,87
02:08:54     all    3,96    0,00    7,92    1,98    0,00   13,86    0,00    0,00    0,00   72,28
02:08:55     all    4,08    0,00    6,63    0,00    0,00   16,33    0,00    0,00    0,00   72,96
02:08:56     all    6,06    0,00    7,58    0,00    0,00   13,64    0,00    0,00    0,00   72,73
02:08:57     all    6,15    0,00   10,26    0,00    0,00   19,49    0,00    0,00    0,00   64,10
02:08:58     all    4,12    0,00    6,70    1,03    0,00   11,34    0,00    0,00    0,00   76,80
02:08:59     all    3,83    0,00    7,18    0,48    0,00   17,70    0,00    0,00    0,00   70,81
02:09:00     all    5,03    0,00    6,03    0,00    0,00   16,08    0,00    0,00    0,00   72,86
02:09:01     all    6,01    0,00    6,01    0,00    0,00   16,39    0,00    0,00    0,00   71,58
02:09:02     all    6,57    0,00    6,57    0,00    0,00   15,66    0,00    0,00    0,00   71,21
02:09:03     all    4,74    0,00    6,32    0,00    0,00   14,74    0,00    0,00    0,00   74,21
02:09:04     all    4,71    0,00    5,24    0,52    0,00    9,95    0,00    0,00    0,00   79,58
02:09:05     all    5,15    0,00    5,15    0,00    0,00    9,79    0,00    0,00    0,00   79,90
02:09:06     all    2,63    0,00    3,68    0,00    0,00   10,53    0,00    0,00    0,00   83,16
02:09:07     all    5,03    0,00    8,04    0,00    0,00   11,56    0,00    0,00    0,00   75,38
02:09:08     all    5,64    0,00    6,15    0,00    0,00   11,79    0,00    0,00    0,00   76,41
02:09:09     all    3,72    0,00    4,26    1,06    0,00   11,70    0,00    0,00    0,00   79,26
02:09:10     all    5,13    0,00    6,67    0,00    0,00   14,36    0,00    0,00    0,00   73,85
02:09:11     all    4,69    0,00    5,73    0,00    0,00   15,62    0,00    0,00    0,00   73,96
02:09:12     all    4,52    0,00    8,04    0,00    0,00   14,57    0,00    0,00    0,00   72,86
02:09:13     all    3,16    0,00    8,42    1,05    0,00   14,74    0,00    0,00    0,00   72,63
02:09:14     all    6,12    0,00    7,14    1,02    0,00   12,76    0,00    0,00    0,00   72,96
02:09:15     all    4,59    0,00    7,14    0,00    0,00   16,84    0,00    0,00    0,00   71,43
02:09:16     all    4,66    0,00    4,66    0,00    0,00   12,95    0,00    0,00    0,00   77,72
02:09:17     all    6,53    0,00    8,04    0,00    0,00   13,07    0,00    0,00    0,00   72,36
02:09:18     all    4,02    0,00    6,03    2,51    0,00   13,07    0,00    0,00    0,00   74,37
02:09:19     all    3,47    0,00    5,94    2,48    0,00   11,88    0,00    0,00    0,00   76,24
02:09:20     all    3,63    0,00    4,15    0,00    0,00   10,36    0,00    0,00    0,00   81,87
02:09:21     all    4,15    0,00    4,66    1,04    0,00   12,95    0,00    0,00    0,00   77,20
02:09:22     all    4,59    0,00    6,63    0,00    0,00   10,71    0,00    0,00    0,00   78,06
02:09:23     all    4,21    0,00    4,21    0,00    0,00    9,47    0,00    0,00    0,00   82,11
02:09:24     all    3,66    0,00    5,24    0,52    0,00   11,52    0,00    0,00    0,00   79,06
02:09:25     all    4,17    0,00    4,69    0,52    0,00   10,42    0,00    0,00    0,00   80,21
02:09:26     all    4,10    0,00    3,08    0,00    0,00   11,79    0,00    0,00    0,00   81,03
02:09:27     all    4,59    0,00    5,61    0,00    0,00   11,22    0,00    0,00    0,00   78,57
02:09:28     all    3,06    0,00    7,14    0,00    0,00    9,69    0,00    0,00    0,00   80,10
02:09:29     all    3,02    0,00    6,53    0,50    0,00   13,07    0,00    0,00    0,00   76,88
02:09:30     all    6,15    0,00    7,69    0,00    0,00   10,77    0,00    0,00    0,00   75,38
02:09:31     all    6,45    0,00    4,30    0,00    0,00   11,29    0,00    0,00    0,00   77,96
02:09:32     all    4,66    0,00    5,18    0,00    0,00   13,47    0,00    0,00    0,00   76,68
02:09:33     all    5,61    0,00    6,63    0,00    0,00   11,73    0,00    0,00    0,00   76,02
02:09:34     all    6,28    0,00    4,71    1,05    0,00   13,09    0,00    0,00    0,00   74,87
02:09:35     all    4,66    0,00    5,70    0,00    0,00   11,40    0,00    0,00    0,00   78,24
02:09:36     all    3,76    0,00    4,84    0,00    0,00   14,52    0,00    0,00    0,00   76,88
02:09:37     all    4,28    0,00    9,09    0,00    0,00   11,23    0,00    0,00    0,00   75,40
02:09:38     all    4,71    0,00    5,76    0,00    0,00   14,66    0,00    0,00    0,00   74,87
02:09:39     all    4,21    0,00    4,21    0,53    0,00   10,53    0,00    0,00    0,00   80,53
02:09:40     all    6,42    0,00    4,81    0,00    0,00   11,23    0,00    0,00    0,00   77,54
02:09:41     all    4,15    0,00    6,74    0,00    0,00    9,84    0,00    0,00    0,00   79,27
02:09:42     all    4,12    0,00    4,12    0,00    0,00   13,92    0,00    0,00    0,00   77,84
02:09:43     all    3,57    0,00    4,08    0,00    0,00   12,76    0,00    0,00    0,00   79,59
02:09:44     all    4,50    0,00    6,00    0,50    0,00   10,50    0,00    0,00    0,00   78,50
02:09:45     all    3,55    0,00    4,57    0,00    0,00   13,20    0,00    0,00    0,00   78,68
02:09:46     all    4,55    0,00    6,06    0,00    0,00   11,11    0,00    0,00    0,00   78,28
02:09:47     all    6,06    0,00    6,57    0,00    0,00   10,61    0,00    0,00    0,00   76,77
02:09:48     all    5,64    0,00    6,15    0,00    0,00   13,85    0,00    0,00    0,00   74,36
02:09:49     all    5,13    0,00    4,10    2,05    0,00   14,87    0,00    0,00    0,00   73,85
02:09:50     all    4,12    0,00    5,15    0,00    0,00   16,49    0,00    0,00    0,00   74,23
02:09:51     all    6,06    0,00    8,08    0,00    0,00   16,16    0,00    0,00    0,00   69,70
02:09:52     all    5,29    0,00    5,82    0,00    0,00   17,99    0,00    0,00    0,00   70,90
02:09:53     all    3,63    0,00    7,77    0,00    0,00   15,03    0,00    0,00    0,00   73,58
02:09:54     all    4,66    0,00   10,36    0,52    0,00   12,44    0,00    0,00    0,00   72,02
02:09:55     all    5,50    0,00    9,00    0,00    0,00   20,50    0,00    0,00    0,00   65,00
02:09:56     all    6,76    0,00    9,66    0,00    0,00   22,71    0,00    0,00    0,00   60,87
02:09:57     all    6,63    0,00    8,67    0,00    0,00   15,82    0,00    0,00    0,00   68,88
02:09:58     all    4,52    0,00    5,53    0,00    0,00   17,59    0,00    0,00    0,00   72,36
02:09:59     all    5,10    0,00    9,69    0,00    0,00   17,86    0,00    0,00    0,00   67,35
