Linux 5.4.0-47-generic (slave2) 	17/09/2020 	_x86_64_	(2 CPU)

23:41:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:43:13     all    2,53    0,00    2,53    0,00    0,00    9,60    0,00    0,00    0,00   85,35
23:43:14     all    4,08    0,00    2,55    0,00    0,00    8,16    0,00    0,00    0,00   85,20
23:43:15     all    5,15    0,00    2,58    1,03    0,00    8,25    0,00    0,00    0,00   82,99
23:43:16     all    3,80    0,00    3,26    0,00    0,00    5,98    0,00    0,00    0,00   86,96
23:43:17     all    2,51    0,00    6,03    0,00    0,00   10,55    0,00    0,00    0,00   80,90
23:43:18     all    2,04    0,00    4,59    0,00    0,00   11,73    0,00    0,00    0,00   81,63
23:43:19     all    5,58    0,00    3,05    0,00    0,00   13,20    0,00    0,00    0,00   78,17
23:43:20     all    2,93    0,00    5,37    0,98    0,00   11,71    0,00    0,00    0,00   79,02
23:43:21     all    3,74    0,00    5,35    0,00    0,00   11,23    0,00    0,00    0,00   79,68
23:43:22     all    3,30    0,00    5,49    0,55    0,00   10,44    0,00    0,00    0,00   80,22
23:43:23     all    5,10    0,00    5,10    0,00    0,00   16,84    0,00    0,00    0,00   72,96
23:43:24     all    4,69    0,00    7,29    0,00    0,00   13,02    0,00    0,00    0,00   75,00
23:43:25     all    4,74    0,00    5,79    1,05    0,00   11,58    0,00    0,00    0,00   76,84
23:43:26     all    3,85    0,00    4,40    0,00    0,00   10,99    0,00    0,00    0,00   80,77
23:43:27     all    4,59    0,00    5,10    1,02    0,00   15,82    0,00    0,00    0,00   73,47
23:43:28     all    7,77    0,00    6,22    3,11    0,00   13,47    0,00    0,00    0,00   69,43
23:43:29     all    8,60    0,00    3,76    0,00    0,00   14,52    0,00    0,00    0,00   73,12
23:43:30     all    3,88    0,00    5,34    1,46    0,00   15,05    0,00    0,00    0,00   74,27
23:43:31     all    6,09    0,00    5,08    0,00    0,00   12,69    0,00    0,00    0,00   76,14
23:43:32     all    4,21    0,00    4,21    0,00    0,00   11,58    0,00    0,00    0,00   80,00
23:43:33     all    2,15    0,00    3,23    0,00    0,00   10,75    0,00    0,00    0,00   83,87
23:43:34     all    3,05    0,00    4,06    0,00    0,00   12,69    0,00    0,00    0,00   80,20
23:43:35     all    5,13    0,00    6,67    0,00    0,00   12,31    0,00    0,00    0,00   75,90
23:43:36     all    7,29    0,00    3,65    0,00    0,00    9,38    0,00    0,00    0,00   79,69
23:43:37     all    3,98    0,00    3,48    0,00    0,00    9,95    0,00    0,00    0,00   82,59
23:43:38     all    2,60    0,00    3,12    0,00    0,00    9,90    0,00    0,00    0,00   84,38
23:43:39     all    7,00    0,00    3,50    0,00    0,00   12,00    0,00    0,00    0,00   77,50
23:43:40     all    4,19    0,00    2,62    0,00    0,00   15,18    0,00    0,00    0,00   78,01
23:43:41     all    4,98    0,00    4,48    0,00    0,00   11,94    0,00    0,00    0,00   78,61
23:43:42     all    1,53    0,00    3,06    2,04    0,00   10,20    0,00    0,00    0,00   83,16
23:43:43     all    1,98    0,00    6,44    0,00    0,00    9,41    0,00    0,00    0,00   82,18
23:43:44     all    2,62    0,00    0,52    0,00    0,00    7,85    0,00    0,00    0,00   89,01
23:43:45     all    4,23    0,00    3,70    2,65    0,00    4,23    0,00    0,00    0,00   85,19
23:43:46     all    2,49    0,00    3,48    0,00    0,00   14,43    0,00    0,00    0,00   79,60
23:43:47     all    4,47    0,00    2,23    0,00    0,00    7,82    0,00    0,00    0,00   85,47
23:43:48     all    3,64    0,00    3,64    0,61    0,00    8,48    0,00    0,00    0,00   83,64
23:43:49     all    4,05    0,00    4,62    0,00    0,00    9,25    0,00    0,00    0,00   82,08
23:43:50     all    3,30    0,00    3,85    0,55    0,00   12,64    0,00    0,00    0,00   79,67
23:43:51     all    6,42    0,00    3,21    1,07    0,00   13,37    0,00    0,00    0,00   75,94
23:43:52     all    4,57    0,00    4,06    0,00    0,00   13,71    0,00    0,00    0,00   77,66
23:43:53     all    3,23    0,00    2,15    0,00    0,00    7,53    0,00    0,00    0,00   87,10
23:43:54     all    3,68    0,00    3,68    0,00    0,00    7,37    0,00    0,00    0,00   85,26
23:43:55     all    5,56    0,00    4,04    0,00    0,00   10,61    0,00    0,00    0,00   79,80
23:43:56     all    3,90    0,00    5,85    0,49    0,00   12,68    0,00    0,00    0,00   77,07
23:43:57     all    3,06    0,00    4,59    6,12    0,00   10,20    0,00    0,00    0,00   76,02
23:43:58     all    1,06    0,00    2,13    0,00    0,00    8,51    0,00    0,00    0,00   88,30
23:43:59     all    6,12    0,00    4,08    0,51    0,00    7,65    0,00    0,00    0,00   81,63
23:44:00     all    2,06    0,00    2,58    2,58    0,00    8,25    0,00    0,00    0,00   84,54
23:44:01     all    8,59    0,00    5,56    0,00    0,00    9,09    0,00    0,00    0,00   76,77
23:44:02     all    4,08    0,00    2,55    0,00    0,00    7,14    0,00    0,00    0,00   86,22
23:44:03     all    1,52    0,00    4,57    0,00    0,00    8,63    0,00    0,00    0,00   85,28
23:44:04     all    3,03    0,00    3,03    0,00    0,00    8,08    0,00    0,00    0,00   85,86
23:44:05     all    6,15    0,00    2,56    0,00    0,00   10,77    0,00    0,00    0,00   80,51
23:44:06     all    2,54    0,00    3,55    0,00    0,00   10,66    0,00    0,00    0,00   83,25
23:44:07     all    4,55    0,00    4,55    0,00    0,00   13,64    0,00    0,00    0,00   77,27
23:44:08     all    3,05    0,00    4,06    0,00    0,00    9,64    0,00    0,00    0,00   83,25
23:44:09     all    2,09    0,00    2,09    0,00    0,00    8,38    0,00    0,00    0,00   87,43
23:44:10     all    1,53    0,00    3,06    1,02    0,00   13,27    0,00    0,00    0,00   81,12
23:44:11     all    6,63    0,00    5,10    0,51    0,00   11,73    0,00    0,00    0,00   76,02
23:44:12     all    3,59    0,00    4,10    0,00    0,00   11,79    0,00    0,00    0,00   80,51
23:44:13     all    2,14    0,00    4,28    0,00    0,00    8,56    0,00    0,00    0,00   85,03
23:44:14     all    3,66    0,00    3,66    0,00    0,00    9,42    0,00    0,00    0,00   83,25
23:44:15     all    3,28    0,00    4,92    0,55    0,00   13,66    0,00    0,00    0,00   77,60
23:44:16     all    4,12    0,00    3,61    0,00    0,00    9,28    0,00    0,00    0,00   82,99
23:44:17     all    3,02    0,00    3,02    0,00    0,00   12,06    0,00    0,00    0,00   81,91
23:44:18     all    4,06    0,00    4,06    5,08    0,00    8,63    0,00    0,00    0,00   78,17
23:44:19     all    4,52    0,00    4,02    0,00    0,00   11,56    0,00    0,00    0,00   79,90
23:44:20     all    2,54    0,00    2,54    0,51    0,00   11,17    0,00    0,00    0,00   83,25
23:44:21     all    2,13    0,00    3,19    0,00    0,00    6,91    0,00    0,00    0,00   87,77
23:44:22     all    2,14    0,00    2,14    0,00    0,00    5,35    0,00    0,00    0,00   90,37
23:44:23     all    5,10    0,00    5,10    0,00    0,00   10,71    0,00    0,00    0,00   79,08
23:44:24     all    3,68    0,00    3,68    0,00    0,00   14,74    0,00    0,00    0,00   77,89
23:44:25     all    5,82    0,00    3,70    1,06    0,00   12,17    0,00    0,00    0,00   77,25
23:44:26     all    4,06    0,00    6,09    2,54    0,00    9,14    0,00    0,00    0,00   78,17
23:44:27     all    3,68    0,00    2,11    0,00    0,00    8,95    0,00    0,00    0,00   85,26
23:44:28     all    2,62    0,00    3,14    6,28    0,00    8,90    0,00    0,00    0,00   79,06
23:44:29     all    3,03    0,00    4,04    0,00    0,00   11,11    0,00    0,00    0,00   81,82
23:44:30     all    4,06    0,00    3,05    0,51    0,00   11,68    0,00    0,00    0,00   80,71
23:44:31     all    4,06    0,00    6,60    0,00    0,00   10,66    0,00    0,00    0,00   78,68
23:44:32     all    2,58    0,00    4,12    0,00    0,00   12,89    0,00    0,00    0,00   80,41
23:44:33     all    3,52    0,00    5,03    0,00    0,00   13,07    0,00    0,00    0,00   78,39
23:44:34     all    3,68    0,00    5,26    0,00    0,00   15,26    0,00    0,00    0,00   75,79
23:44:35     all    4,64    0,00    5,67    1,03    0,00   14,95    0,00    0,00    0,00   73,71
23:44:36     all    3,98    0,00    4,98    0,00    0,00   13,93    0,00    0,00    0,00   77,11
23:44:37     all    4,21    0,00    7,37    1,58    0,00   12,11    0,00    0,00    0,00   74,74
23:44:38     all    4,57    0,00    5,58    0,00    0,00   18,78    0,00    0,00    0,00   71,07
23:44:39     all    4,48    0,00    7,46    0,00    0,00   15,42    0,00    0,00    0,00   72,64
23:44:40     all    3,19    0,00    3,19    1,06    0,00   11,70    0,00    0,00    0,00   80,85
23:44:41     all    4,74    0,00    5,79    0,00    0,00   10,53    0,00    0,00    0,00   78,95
23:44:42     all    4,47    0,00    3,35    0,00    0,00   11,17    0,00    0,00    0,00   81,01
23:44:43     all    4,89    0,00    4,89    0,00    0,00   13,59    0,00    0,00    0,00   76,63
23:44:44     all    3,61    0,00    4,12    0,00    0,00    8,76    0,00    0,00    0,00   83,51
23:44:45     all    3,06    0,00    4,08    0,00    0,00   10,20    0,00    0,00    0,00   82,65
23:44:46     all    2,60    0,00    3,12    0,00    0,00   14,58    0,00    0,00    0,00   79,69
23:44:47     all    4,57    0,00    4,57    0,00    0,00   10,15    0,00    0,00    0,00   80,71
23:44:48     all    2,04    0,00    2,55    0,00    0,00   12,24    0,00    0,00    0,00   83,16
23:44:49     all    2,59    0,00    3,11    0,00    0,00    9,33    0,00    0,00    0,00   84,97
23:44:50     all    2,55    0,00    4,08    0,51    0,00    9,69    0,00    0,00    0,00   83,16
23:44:51     all    5,73    0,00    5,21    0,00    0,00    7,81    0,00    0,00    0,00   81,25
23:44:52     all    2,06    0,00    5,15    0,00    0,00    8,76    0,00    0,00    0,00   84,02
23:44:53     all    2,13    0,00    2,66    0,00    0,00   10,11    0,00    0,00    0,00   85,11
23:44:54     all    4,06    0,00    5,08    5,08    0,00   12,18    0,00    0,00    0,00   73,60
23:44:55     all    5,49    0,00    4,40    3,30    0,00    9,34    0,00    0,00    0,00   77,47
23:44:56     all    2,69    0,00    2,69    0,00    0,00   10,22    0,00    0,00    0,00   84,41
23:44:57     all    4,19    0,00    5,24    0,00    0,00   12,57    0,00    0,00    0,00   78,01
23:44:58     all    3,06    0,00    4,08    0,00    0,00   17,35    0,00    0,00    0,00   75,51
23:44:59     all    3,21    0,00    2,67    0,00    0,00    9,63    0,00    0,00    0,00   84,49
23:45:00     all    3,68    0,00    3,16    4,74    0,00    8,42    0,00    0,00    0,00   80,00
23:45:01     all    4,62    0,00    5,64    0,00    0,00   10,77    0,00    0,00    0,00   78,97
23:45:02     all    4,08    0,00    3,57   13,27    0,00   11,73    0,00    0,00    0,00   67,35
23:45:03     all    2,58    0,00    3,61    0,00    0,00   11,86    0,00    0,00    0,00   81,96
23:45:04     all    2,59    0,00    5,18    0,00    0,00   16,58    0,00    0,00    0,00   75,65
23:45:05     all    3,35    0,00    6,70    0,00    0,00    9,50    0,00    0,00    0,00   80,45
23:45:06     all    4,15    0,00    3,11    0,00    0,00   15,03    0,00    0,00    0,00   77,72
23:45:07     all    4,26    0,00    2,66    0,00    0,00   15,43    0,00    0,00    0,00   77,66
23:45:08     all    4,84    0,00    3,23    0,00    0,00   13,98    0,00    0,00    0,00   77,96
23:45:09     all    2,65    0,00    4,23    0,00    0,00   15,34    0,00    0,00    0,00   77,78
23:45:10     all    2,50    0,00    4,50    1,00    0,00   17,00    0,00    0,00    0,00   75,00
23:45:11     all    5,03    0,00    7,54    0,00    0,00   13,07    0,00    0,00    0,00   74,37
23:45:12     all    3,68    0,00    2,11    0,00    0,00   12,11    0,00    0,00    0,00   82,11
23:45:13     all    3,94    0,00    3,94    0,00    0,00   13,79    0,00    0,00    0,00   78,33
23:45:14     all    5,15    0,00    4,12    0,00    0,00    9,79    0,00    0,00    0,00   80,93
23:45:15     all    3,54    0,00    6,57    0,00    0,00   12,63    0,00    0,00    0,00   77,27
23:45:16     all    3,16    0,00    4,74    0,00    0,00   14,74    0,00    0,00    0,00   77,37
23:45:17     all    3,57    0,00    5,10    0,00    0,00   15,82    0,00    0,00    0,00   75,51
23:45:18     all    2,11    0,00    2,11    0,00    0,00   11,05    0,00    0,00    0,00   84,74
23:45:19     all    6,63    0,00    3,06    0,00    0,00   10,71    0,00    0,00    0,00   79,59
23:45:20     all    2,07    0,00    3,11    1,04    0,00    9,33    0,00    0,00    0,00   84,46
23:45:21     all    9,79    0,00    3,61    0,00    0,00   10,82    0,00    0,00    0,00   75,77
23:45:22     all    5,08    0,00    3,55    0,00    0,00   12,18    0,00    0,00    0,00   79,19
23:45:23     all   11,73    0,00    6,12    0,00    0,00   11,73    0,00    0,00    0,00   70,41
23:45:24     all    2,97    0,00    1,98    0,50    0,00   13,37    0,00    0,00    0,00   81,19
23:45:25     all    3,59    0,00    3,59    0,00    0,00   12,31    0,00    0,00    0,00   80,51
23:45:26     all    3,09    0,00    4,12    0,00    0,00   10,31    0,00    0,00    0,00   82,47
23:45:27     all    2,65    0,00    3,17    0,00    0,00    7,94    0,00    0,00    0,00   86,24
23:45:28     all    1,56    0,00    4,17    0,52    0,00    7,29    0,00    0,00    0,00   86,46
23:45:29     all    3,14    0,00    3,14    0,00    0,00    6,81    0,00    0,00    0,00   86,91
23:45:30     all    2,00    0,00    4,00   21,50    0,00   12,50    0,00    0,00    0,00   60,00
23:45:31     all    3,55    0,00    5,58    0,00    0,00    9,64    0,00    0,00    0,00   81,22
23:45:32     all    2,51    0,00    3,52    0,00    0,00   11,06    0,00    0,00    0,00   82,91
23:45:33     all    4,74    0,00    4,21    0,00    0,00    7,89    0,00    0,00    0,00   83,16
23:45:34     all    3,14    0,00    3,66    0,00    0,00    7,85    0,00    0,00    0,00   85,34
23:45:35     all    3,61    0,00    4,64    1,55    0,00   10,31    0,00    0,00    0,00   79,90
23:45:36     all    4,19    0,00    3,14    0,00    0,00    9,42    0,00    0,00    0,00   83,25
23:45:37     all    3,16    0,00    4,74    0,00    0,00   10,00    0,00    0,00    0,00   82,11
23:45:38     all    3,55    0,00    6,09    0,00    0,00   11,68    0,00    0,00    0,00   78,68
23:45:39     all    5,45    0,00    7,43    0,00    0,00   11,39    0,00    0,00    0,00   75,74
23:45:40     all    3,63    0,00    4,15    0,00    0,00   11,40    0,00    0,00    0,00   80,83
23:45:41     all    5,24    0,00    6,28    0,00    0,00   12,04    0,00    0,00    0,00   76,44
23:45:42     all    1,04    0,00    4,15    0,00    0,00   10,36    0,00    0,00    0,00   84,46
23:45:43     all    5,08    0,00    4,57    0,00    0,00   13,20    0,00    0,00    0,00   77,16
23:45:44     all    3,54    0,00    5,56    0,00    0,00   13,13    0,00    0,00    0,00   77,78
23:45:45     all    5,24    0,00    5,24    0,52    0,00   15,71    0,00    0,00    0,00   73,30
23:45:46     all    3,61    0,00    5,15    0,00    0,00   12,89    0,00    0,00    0,00   78,35
23:45:47     all    4,19    0,00    3,66    0,00    0,00    8,38    0,00    0,00    0,00   83,77
23:45:48     all    4,42    0,00    4,97    0,00    0,00   10,50    0,00    0,00    0,00   80,11
23:45:49     all    4,37    0,00    4,37    0,00    0,00   13,11    0,00    0,00    0,00   78,14
23:45:50     all    4,42    0,00    4,42    0,55    0,00   10,50    0,00    0,00    0,00   80,11
23:45:51     all    4,66    0,00    6,74    0,00    0,00   15,54    0,00    0,00    0,00   73,06
23:45:52     all    3,63    0,00    4,66    0,00    0,00   11,92    0,00    0,00    0,00   79,79
23:45:53     all    3,12    0,00    3,65    0,00    0,00   14,58    0,00    0,00    0,00   78,65
23:45:54     all    1,57    0,00    3,66    2,62    0,00    9,42    0,00    0,00    0,00   82,72
23:45:55     all    3,63    0,00    5,18    2,07    0,00   10,36    0,00    0,00    0,00   78,76
23:45:56     all    3,66    0,00    2,09    0,00    0,00   11,52    0,00    0,00    0,00   82,72
23:45:57     all    3,54    0,00    4,04    0,00    0,00   11,62    0,00    0,00    0,00   80,81
23:45:58     all    2,56    0,00    3,08    0,00    0,00   10,26    0,00    0,00    0,00   84,10
23:45:59     all    3,83    0,00    4,37    0,00    0,00   13,11    0,00    0,00    0,00   78,69
23:46:00     all    5,13    0,00    4,10    1,03    0,00   15,38    0,00    0,00    0,00   74,36
23:46:01     all    7,69    0,00    5,13    4,10    0,00   11,79    0,00    0,00    0,00   71,28
23:46:02     all    1,98    0,00    5,45    0,00    0,00   15,84    0,00    0,00    0,00   76,73
23:46:03     all    2,59    0,00    4,66    0,00    0,00   13,47    0,00    0,00    0,00   79,27
23:46:04     all    2,12    0,00    4,76    0,00    0,00   12,70    0,00    0,00    0,00   80,42
23:46:05     all    6,93    0,00    6,93    0,99    0,00   16,83    0,00    0,00    0,00   68,32
23:46:06     all    5,42    0,00    5,91    0,00    0,00   12,32    0,00    0,00    0,00   76,35
23:46:07     all    3,52    0,00    6,53    0,00    0,00   13,07    0,00    0,00    0,00   76,88
23:46:08     all    3,35    0,00    6,70    0,00    0,00   16,75    0,00    0,00    0,00   73,21
23:46:09     all    4,89    0,00    4,35    0,00    0,00   12,50    0,00    0,00    0,00   78,26
23:46:10     all    4,23    0,00    4,23    1,06    0,00   14,81    0,00    0,00    0,00   75,66
23:46:11     all    6,15    0,00   10,26    0,00    0,00   14,36    0,00    0,00    0,00   69,23
23:46:12     all    2,05    0,00    6,67    0,00    0,00   12,82    0,00    0,00    0,00   78,46
23:46:13     all    5,58    0,00    5,08    0,51    0,00   12,18    0,00    0,00    0,00   76,65
23:46:14     all    2,08    0,00    3,65    0,00    0,00   11,46    0,00    0,00    0,00   82,81
23:46:15     all    3,66    0,00    4,19    0,52    0,00    8,90    0,00    0,00    0,00   82,72
23:46:16     all    2,01    0,00    4,02    0,00    0,00    9,55    0,00    0,00    0,00   84,42
23:46:17     all    2,05    0,00    4,10    0,00    0,00    9,74    0,00    0,00    0,00   84,10
23:46:18     all    2,58    0,00    4,12    0,00    0,00   11,86    0,00    0,00    0,00   81,44
23:46:19     all    3,11    0,00    2,59    0,00    0,00    7,25    0,00    0,00    0,00   87,05
23:46:20     all    2,08    0,00    3,12    0,00    0,00    8,33    0,00    0,00    0,00   86,46
23:46:21     all    2,13    0,00    2,66    0,00    0,00    6,91    0,00    0,00    0,00   88,30
23:46:22     all    2,59    0,00    3,63    0,00    0,00   10,36    0,00    0,00    0,00   83,42
23:46:23     all    4,28    0,00    4,81    1,60    0,00    8,02    0,00    0,00    0,00   81,28
23:46:24     all    6,84    0,00    5,26    0,00    0,00   10,53    0,00    0,00    0,00   77,37
23:46:25     all    5,26    0,00    3,16    1,05    0,00    8,42    0,00    0,00    0,00   82,11
23:46:26     all    2,73    0,00    3,28    0,00    0,00   10,93    0,00    0,00    0,00   83,06
23:46:27     all    3,28    0,00    4,37    0,00    0,00    8,20    0,00    0,00    0,00   84,15
23:46:28     all    2,75    0,00    3,85    0,00    0,00   10,99    0,00    0,00    0,00   82,42
23:46:29     all    3,08    0,00    3,59    0,00    0,00   12,31    0,00    0,00    0,00   81,03
23:46:30     all    6,28    0,00    5,24    0,00    0,00   10,99    0,00    0,00    0,00   77,49
23:46:31     all    5,67    0,00    4,12    0,00    0,00   12,89    0,00    0,00    0,00   77,32
23:46:32     all    3,14    0,00    4,19    2,62    0,00   11,52    0,00    0,00    0,00   78,53
23:46:33     all    3,24    0,00    3,24    0,00    0,00    9,19    0,00    0,00    0,00   84,32
23:46:34     all    4,71    0,00    4,19    0,00    0,00   10,99    0,00    0,00    0,00   80,10
23:46:35     all    3,98    0,00    6,47    1,00    0,00   14,93    0,00    0,00    0,00   73,63
23:46:36     all    2,70    0,00    5,41    0,00    0,00   13,51    0,00    0,00    0,00   78,38
23:46:37     all    5,13    0,00    7,69    0,00    0,00   15,90    0,00    0,00    0,00   71,28
23:46:38     all    3,66    0,00    5,24    0,00    0,00   14,66    0,00    0,00    0,00   76,44
23:46:39     all    7,00    0,00    7,00    0,00    0,00   16,00    0,00    0,00    0,00   70,00
23:46:40     all    4,46    0,00    5,45    0,50    0,00   20,30    0,00    0,00    0,00   69,31
23:46:41     all    4,00    0,00    5,00    0,00    0,00   12,00    0,00    0,00    0,00   79,00
23:46:42     all    3,96    0,00    5,45    0,00    0,00   11,39    0,00    0,00    0,00   79,21
23:46:43     all    4,55    0,00    4,55    0,00    0,00   12,63    0,00    0,00    0,00   78,28
23:46:44     all    3,54    0,00    4,55    0,00    0,00   11,11    0,00    0,00    0,00   80,81
23:46:45     all    5,00    0,00    6,00    0,50    0,00   11,00    0,00    0,00    0,00   77,50
23:46:46     all    4,48    0,00    4,98    0,00    0,00   14,43    0,00    0,00    0,00   76,12
