Linux 5.4.0-47-generic (slave1) 	17/09/2020 	_x86_64_	(2 CPU)

23:41:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:44:34     all    8,42    0,00    9,41    0,99    0,00   19,31    0,00    0,00    0,00   61,88
23:44:35     all    5,74    0,00    8,61    0,00    0,00   22,49    0,00    0,00    0,00   63,16
23:44:36     all    7,77    0,00    7,28    0,00    0,00   16,99    0,00    0,00    0,00   67,96
23:44:37     all    8,65    0,00   10,10    0,48    0,00   20,19    0,00    0,00    0,00   60,58
23:44:38     all    5,97    0,00   11,94    0,00    0,00   21,39    0,00    0,00    0,00   60,70
23:44:39     all    7,92    0,00   12,38    0,00    0,00   16,34    0,00    0,00    0,00   63,37
23:44:40     all    6,15    0,00    5,13    0,00    0,00   18,46    0,00    0,00    0,00   70,26
23:44:41     all    5,97    0,00    7,96    0,00    0,00   18,41    0,00    0,00    0,00   67,66
23:44:42     all    6,73    0,00    8,17    0,00    0,00   22,60    0,00    0,00    0,00   62,50
23:44:43     all    7,39    0,00   10,84    0,00    0,00   21,67    0,00    0,00    0,00   60,10
23:44:44     all    3,90    0,00    4,88    0,00    0,00   17,56    0,00    0,00    0,00   73,66
23:44:45     all    4,90    0,00    5,39    0,00    0,00   14,71    0,00    0,00    0,00   75,00
23:44:46     all    4,25    0,00   10,85    0,00    0,00   20,75    0,00    0,00    0,00   64,15
23:44:47     all    5,45    0,00    7,43    0,00    0,00   13,37    0,00    0,00    0,00   73,76
23:44:48     all    3,88    0,00    6,31    0,00    0,00   15,05    0,00    0,00    0,00   74,76
23:44:49     all    4,48    0,00    5,97    1,49    0,00   11,44    0,00    0,00    0,00   76,62
23:44:50     all    3,96    0,00    4,95    0,00    0,00   12,38    0,00    0,00    0,00   78,71
23:44:51     all    3,52    0,00    7,54    0,50    0,00   15,08    0,00    0,00    0,00   73,37
23:44:52     all    5,13    0,00    5,13    0,00    0,00   12,31    0,00    0,00    0,00   77,44
23:44:53     all   15,27    0,00    9,36    1,97    0,00   14,78    0,00    0,00    0,00   58,62
23:44:54     all    5,53    0,00   12,56    1,01    0,00   15,58    0,00    0,00    0,00   65,33
23:44:55     all    7,08    0,00    8,02    0,47    0,00   22,17    0,00    0,00    0,00   62,26
23:44:56     all    8,91    0,00    7,43    0,00    0,00   17,82    0,00    0,00    0,00   65,84
23:44:57     all    8,46    0,00    9,95    1,00    0,00   20,90    0,00    0,00    0,00   59,70
23:44:58     all    7,69    0,00   11,06    0,00    0,00   20,67    0,00    0,00    0,00   60,58
23:44:59     all    4,12    0,00    6,19    1,03    0,00   16,49    0,00    0,00    0,00   72,16
23:45:00     all    5,39    0,00    6,37   16,67    0,00   13,73    0,00    0,00    0,00   57,84
23:45:01     all    5,53    0,00    6,03    1,01    0,00   15,08    0,00    0,00    0,00   72,36
23:45:02     all    7,43    0,00    7,43    9,41    0,00   13,37    0,00    0,00    0,00   62,38
23:45:03     all    6,31    0,00   11,17    1,94    0,00   14,08    0,00    0,00    0,00   66,50
23:45:04     all   10,00    0,00    8,50    0,00    0,00   19,50    0,00    0,00    0,00   62,00
23:45:05     all    6,32    0,00    4,74    0,00    0,00   21,05    0,00    0,00    0,00   67,89
23:45:06     all    8,50    0,00   11,50    0,00    0,00   16,50    0,00    0,00    0,00   63,50
23:45:07     all    6,44    0,00    8,42    0,00    0,00   20,79    0,00    0,00    0,00   64,36
23:45:08     all    3,35    0,00   10,05    0,00    0,00   22,97    0,00    0,00    0,00   63,64
23:45:09     all    8,63    0,00    6,09    1,52    0,00   19,80    0,00    0,00    0,00   63,96
23:45:10     all    7,07    0,00    9,60    0,00    0,00   16,67    0,00    0,00    0,00   66,67
23:45:11     all   11,79    0,00    8,72    0,00    0,00   16,92    0,00    0,00    0,00   62,56
23:45:12     all    5,47    0,00    8,46    0,00    0,00   17,41    0,00    0,00    0,00   68,66
23:45:13     all    8,00    0,00    8,00    0,00    0,00   15,00    0,00    0,00    0,00   69,00
23:45:14     all   12,76    0,00   10,71    8,16    0,00   12,76    0,00    0,00    0,00   55,61
23:45:15     all   11,22    0,00   11,22    0,00    0,00   13,78    0,00    0,00    0,00   63,78
23:45:16     all    7,80    0,00   11,93    0,00    0,00   23,85    0,00    0,00    0,00   56,42
23:45:17     all    8,74    0,00   13,59    0,00    0,00   16,50    0,00    0,00    0,00   61,17
23:45:18     all    3,00    0,00    5,50    0,00    0,00   16,00    0,00    0,00    0,00   75,50
23:45:19     all    5,00    0,00    8,00    0,50    0,00   12,50    0,00    0,00    0,00   74,00
23:45:20     all    6,15    0,00    9,23    0,00    0,00   10,77    0,00    0,00    0,00   73,85
23:45:21     all    6,63    0,00    7,14    0,00    0,00   14,80    0,00    0,00    0,00   71,43
23:45:22     all    5,37    0,00    9,27    0,00    0,00   18,05    0,00    0,00    0,00   67,32
23:45:23     all    7,73    0,00    7,25    0,00    0,00   17,87    0,00    0,00    0,00   67,15
23:45:24     all    4,85    0,00    9,22    0,00    0,00   10,68    0,00    0,00    0,00   75,24
23:45:25     all    5,91    0,00    4,93    0,00    0,00   16,26    0,00    0,00    0,00   72,91
23:45:26     all    8,15    0,00    7,07    0,00    0,00   12,50    0,00    0,00    0,00   72,28
23:45:27     all    4,06    0,00    5,58    0,00    0,00   15,23    0,00    0,00    0,00   75,13
23:45:28     all    4,62    0,00    6,15    0,51    0,00   12,31    0,00    0,00    0,00   76,41
23:45:29     all    5,05    0,00    5,05    0,00    0,00   12,63    0,00    0,00    0,00   77,27
23:45:30     all    7,92    0,00    8,91    0,00    0,00   12,87    0,00    0,00    0,00   70,30
23:45:31     all    8,33    0,00    5,21   11,98    0,00   14,58    0,00    0,00    0,00   59,90
23:45:32     all    7,22    0,00    8,25    1,03    0,00   11,86    0,00    0,00    0,00   71,65
23:45:33     all    5,97    0,00    5,97    0,00    0,00   14,43    0,00    0,00    0,00   73,63
23:45:34     all    9,57    0,00    6,70    0,48    0,00   16,27    0,00    0,00    0,00   66,99
23:45:35     all    7,48    0,00    7,48    0,00    0,00   18,22    0,00    0,00    0,00   66,82
23:45:36     all    6,53    0,00    9,55    0,00    0,00   13,57    0,00    0,00    0,00   70,35
23:45:37     all    3,47    0,00    8,42    0,00    0,00   17,33    0,00    0,00    0,00   70,79
23:45:38     all    5,53    0,00    8,04    0,00    0,00   17,09    0,00    0,00    0,00   69,35
23:45:39     all    9,05    0,00   11,56    0,50    0,00   17,09    0,00    0,00    0,00   61,81
23:45:40     all    5,85    0,00    9,27    0,00    0,00   18,05    0,00    0,00    0,00   66,83
23:45:41     all   10,78    0,00    7,84    0,00    0,00   21,08    0,00    0,00    0,00   60,29
23:45:42     all    4,04    0,00    6,57    0,00    0,00   13,64    0,00    0,00    0,00   75,76
23:45:43     all    7,77    0,00    8,74    0,00    0,00   17,96    0,00    0,00    0,00   65,53
23:45:44     all    6,64    0,00    9,95    0,00    0,00   17,54    0,00    0,00    0,00   65,88
23:45:45     all    8,04    0,00   11,06    0,00    0,00   17,09    0,00    0,00    0,00   63,82
23:45:46     all    5,31    0,00    5,80    0,00    0,00   24,64    0,00    0,00    0,00   64,25
23:45:47     all    2,96    0,00    6,40    0,00    0,00   16,26    0,00    0,00    0,00   74,38
23:45:48     all    5,56    0,00    9,72    0,00    0,00   24,54    0,00    0,00    0,00   60,19
23:45:49     all    5,80    0,00   11,59    0,97    0,00   20,77    0,00    0,00    0,00   60,87
23:45:50     all    6,22    0,00   11,48    0,00    0,00   24,40    0,00    0,00    0,00   57,89
23:45:51     all    6,91    0,00   11,70    0,00    0,00   18,09    0,00    0,00    0,00   63,30
23:45:52     all    7,11    0,00    9,14    0,00    0,00   18,78    0,00    0,00    0,00   64,97
23:45:53     all   10,95    0,00    8,96    1,99    0,00   18,41    0,00    0,00    0,00   59,70
23:45:54     all    5,85    0,00    6,83    1,95    0,00   16,10    0,00    0,00    0,00   69,27
23:45:55     all    7,69    0,00    5,64    0,00    0,00   14,87    0,00    0,00    0,00   71,79
23:45:56     all    6,53    0,00    6,03    0,00    0,00   14,07    0,00    0,00    0,00   73,37
23:45:57     all    5,21    0,00    7,29    0,00    0,00   15,10    0,00    0,00    0,00   72,40
23:45:58     all    3,03    0,00    4,04    0,00    0,00   16,67    0,00    0,00    0,00   76,26
23:45:59     all    7,62    0,00   10,48    0,95    0,00   23,33    0,00    0,00    0,00   57,62
23:46:00     all    8,12    0,00    9,14    0,00    0,00   17,77    0,00    0,00    0,00   64,97
23:46:01     all    8,67    0,00    8,67    0,00    0,00   15,31    0,00    0,00    0,00   67,35
23:46:02     all    4,62    0,00    6,67    5,64    0,00   17,95    0,00    0,00    0,00   65,13
23:46:03     all    5,13    0,00    7,18    5,13    0,00   18,97    0,00    0,00    0,00   63,59
23:46:04     all   18,18    0,00   10,61   16,16    0,00   17,17    0,00    0,00    0,00   37,88
23:46:05     all   17,86    0,00   11,22   24,49    0,00   19,39    0,00    0,00    0,00   27,04
23:46:06     all   11,50    0,00   12,50    4,00    0,00   14,50    0,00    0,00    0,00   57,50
23:46:07     all    6,09    0,00   10,15    0,00    0,00   20,30    0,00    0,00    0,00   63,45
23:46:08     all    7,04    0,00   10,05    0,00    0,00   17,09    0,00    0,00    0,00   65,83
23:46:09     all    7,39    0,00   10,84    0,00    0,00   22,66    0,00    0,00    0,00   59,11
23:46:10     all    7,61    0,00   10,33    1,63    0,00   20,65    0,00    0,00    0,00   59,78
23:46:11     all   13,92    0,00   14,43    0,00    0,00   19,07    0,00    0,00    0,00   52,58
23:46:12     all    9,69    0,00   13,27    0,00    0,00   18,37    0,00    0,00    0,00   58,67
23:46:13     all    7,77    0,00    8,29    0,00    0,00   15,54    0,00    0,00    0,00   68,39
23:46:14     all    5,08    0,00    5,08    0,51    0,00   15,23    0,00    0,00    0,00   74,11
23:46:15     all    5,45    0,00    8,91    0,00    0,00   11,39    0,00    0,00    0,00   74,26
23:46:16     all    4,52    0,00    5,03    0,00    0,00   11,56    0,00    0,00    0,00   78,89
23:46:17     all    5,10    0,00    6,12    0,00    0,00   11,22    0,00    0,00    0,00   77,55
23:46:18     all    4,83    0,00    5,80    0,00    0,00   19,32    0,00    0,00    0,00   70,05
23:46:19     all    3,96    0,00    4,46    0,00    0,00   11,88    0,00    0,00    0,00   79,70
23:46:20     all    3,57    0,00    4,08    0,00    0,00   11,22    0,00    0,00    0,00   81,12
23:46:21     all    3,50    0,00    3,50    0,00    0,00   13,00    0,00    0,00    0,00   80,00
23:46:22     all    4,37    0,00    4,85    0,00    0,00   17,96    0,00    0,00    0,00   72,82
23:46:23     all    6,73    0,00    6,73    1,92    0,00   20,67    0,00    0,00    0,00   63,94
23:46:24     all    2,96    0,00    9,36    1,48    0,00   16,75    0,00    0,00    0,00   69,46
23:46:25     all    7,43    0,00    3,96    0,00    0,00   16,34    0,00    0,00    0,00   72,28
23:46:26     all    5,66    0,00    6,13    0,00    0,00   22,17    0,00    0,00    0,00   66,04
23:46:27     all    3,85    0,00    7,21    0,00    0,00   19,71    0,00    0,00    0,00   69,23
23:46:28     all    8,65    0,00    8,65    0,00    0,00   21,63    0,00    0,00    0,00   61,06
